2.67698892	3.8	1.1511	6.8	4.25411994	6.27
3.714198318	3.9	1.4813	6.6	3.236618376	6.22
2.275311918	4.3	1.6262	6.3	1.721026285	6.65
3.130636007	4.3	1.6464	6.0	0.120845936	6.84
3.045287872	4	2.4588	5.8	1.067815806	6.92
3.270584643	4.2	1.3324	5.7	0.714383247	6.66
3.742202848	5	2.2123	5.5	1.841624568	7.16
4.491178986	5.5	1.637	5.5	1.298636058	7.98
3.019328195	5.2	2.0821	5.3	0.280648226	8.47
4.507056961	5.2	2.0601	5.2	-0.101962792	9.44
3.91541042	5.3	1.7256	5.2	-1.064044396	9.73
2.619682766	4.7	1.4436	5.2	0.4500747	9.08
2.636770099	4.6	0.8781	5.4	1.236866262	8.61
4.80063437	5.1	2.2393	5.3	1.159141112	8.25
4.621486317	4.6	1.5523	5.3	1.009543067	8.24
3.661327482	5.5	0.9135	5.7	1.097624635	8.16
3.20234208	5.6	-0.0787	6.1	0.842753079	7.74
4.27532675	4.6	0.5833	6.6	1.280984284	6.43
2.837559601	4.4	1.3815	6.8	1.985442381	5.86
3.099837808	3.8	1.1954	6.9	1.923696745	5.64
2.314507924	4.2	0.9698	7.1	2.452361279	4.82
2.032699081	3.1	1.599	7.4	4.041176954	4.02
2.462321642	3.6	1.6739	7.6	2.72205524	3.77
1.853777118	3.9	1.49	7.6	2.63966277	3.26
2.265058783	3.7	1.613	7.4	4.000935673	3.04
2.391366207	4.3	0.7808	7.1	1.893663224	3.04
2.203070088	4.4	1.1878	7.1	2.737284058	3
1.839412587	4.6	0.9857	6.8	2.911386788	3.06
2.191117748	3.7	1.859	6.6	2.52652616	2.99
2.09345138	3.8	1.4931	6.6	1.222119355	3.21
1.901890376	4.1	1.8338	6.2	0.623000304	3.94
2.372201232	4.5	1.2345	6.0	0.679978211	4.49
2.055510654	4.1	1.619	5.6	-0.034758429	5.17
2.286936817	4.1	0.8175	5.5	-0.1739736	5.81
1.768094731	4	0.6561	5.7	-0.209168631	6.02
1.877719058	3.9	1.306	5.7	-0.165902679	5.8
2.02470321	3.5	1.2004	5.6	-0.99241143	5.72
2.304922521	3.9	1.2608	5.5	-1.020190707	5.36
1.530875904	4.5	2.0962	5.5	-0.232101515	5.24
1.265663935	4.2	1.1815	5.3	-1.404037105	5.31
2.204126325	4	1.6374	5.3	-1.801685756	5.28
2.576797571	3.8	1.4109	5.2	-0.564528823	5.28
0.929472018	3.6	1.7035	5.0	-1.195047366	5.52
1.394891152	3.4	1.5953	4.9	0.431115944	5.53
1.474703815	3.3	1.1327	4.7	0.018702076	5.51
0.671941328	2.8	1.1095	4.6	0.633798375	5.52
0.956624137	3	1.133	4.4	0.102149798	5.5
1.528655348	2.8	1.6939	4.5	-0.046418791	5.53
1.206637416	2.7	2.0174	4.4	1.392433397	4.86
1.777687874	3	1.3325	4.3	0.502398864	4.73
1.405408101	3.1	1.1304	4.3	0.363802129	4.75
1.487855325	3.1	1.6348	4.2	-0.318254417	5.09
1.409042036	3.5	2.1313	4.1	1.266985274	5.31
3.171631802	3.6	1.054	4.0	0.098871969	5.68
2.022152726	3.5	2.4377	3.9	-0.49534032	6.27
2.403276216	3.6	0.6851	4.0	-0.606748522	6.52
2.098353707	3.8	1.1148	3.9	-0.711033078	6.47
2.70528772	3.4	0.3479	4.2	0.874402146	5.59
2.709173703	3.9	1.331	4.4	1.58347888	4.33
1.259788067	3.1	0.0379	4.8	3.869530376	3.5
1.229527161	1.5	0.6567	5.5	0.761370717	2.13
1.413668745	2.6	1.2036	5.7	1.572705113	1.73
1.787274116	3.1	0.9782	5.8	-0.201545248	1.75
1.727358268	2.8	0.9369	5.7	0.352438059	1.74
2.293037042	2.7	0.6074	5.9	1.471776452	1.44
2.784866186	3.2	1.113	5.9	1.929267719	1.25
1.161413726	2.6	1.1343	6.1	2.471038526	1.25
2.219487815	2.8	2.1872	6.1	2.125744315	1.02
2.034314871	3	1.4089	5.8	0.593656576	1
3.465298029	3.1	1.5223	5.7	1.381754111	1
3.36089185	4	1.4816	5.6	1.235699871	1.01
2.888457223	3.3	1.4634	5.4	1.220616524	1.43
2.974021894	3.4	1.5595	5.4	1.395747333	1.95
3.669489248	3.6	1.9432	5.3	-0.036481705	2.47
2.667847014	3.9	1.1118	5.1	-0.241113623	2.94
4.08618076	4.3	1.8123	5.0	0.503485321	3.46
3.346569878	4.6	1.3484	5.0	0.123658863	3.98
2.9622917	3.7	1.9952	4.7	0.399028353	4.46
3.484849093	4.5	1.2759	4.6	-0.094172197	4.91
3.003807567	4	0.7652	4.6	-0.844255379	5.25
1.777695197	3.5	1.1208	4.4	0.073062033	5.25
4.558040598	3.6	1.2749	4.5	-0.073062033	5.26
2.716132208	4.2	1.5742	4.5	0.430296401	5.25
1.336151155	4.1	1.0632	4.7	-0.116507695	5.07
1.893064341	4.1	0.895	4.8	0.17471068	4.5
2.360306827	4.2	0.1451	5.0	0.652459905	3.18
2.63464798	6.4	0.9871	5.3	0.770203556	2.09
3.163758538	5.4	-0.1416	6.0	2.366722811	1.94
0.505351112	3	-2.2012	6.9	6.938495148	0.51
1.523171275	2.4	-1.3441	8.3	3.138521269	0.18
-0.448677952	3.4	-0.2854	9.3	2.907798304	0.18
0.233521252	3.1	0.4781	9.6	2.021254737	0.16
1.038247221	3.1	1.1918	9.9	1.483635733	0.12
1.507030802	3.5	1.3432	9.8	0.969160168	0.13
1.573587498	3.7	1.3213	9.6	0.557137177	0.19
1.308409855	3.2	0.9473	9.5	1.934497949	0.19
1.752246967	3.6	1.0184	9.6	3.925821868	0.19
2.692362492	4.6	0.7616	9.0	3.591448952	0.16
2.554151178	4.9	0.9705	9.0	2.490801881	0.09
2.530917791	4.4	1.0819	9.1	7.544904588	0.08
0.845937142	3.9	0.9398	8.7	3.592408226	0.07
2.000651233	3.7	0.964	8.3	3.162391107	0.1
